witness_id,witness_type,source_a_id,source_a_name,source_b_id,source_b_name,path_a,path_b,target_id,target_name,same_source,interpretation,result
diamond:L6:R7:1703,same_source_direct_diamond,1703,Rāga Bhanumati,1703,Rāga Bhanumati,L6;R7,R7;L6,2471,7-19 rooted state 2471,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:R7:1707,same_source_direct_diamond,1707,Dorian ♭2,1707,Dorian ♭2,L6;R7,R7;L6,2475,Neapolitan Minor,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:R7:1709,same_source_direct_diamond,1709,Dorian,1709,Dorian,L6;R7,R7;L6,2477,Harmonic Minor,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:R7:1715,same_source_direct_diamond,1715,Dominant ♭2,1715,Dominant ♭2,L6;R7,R7;L6,2483,Double Harmonic,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:R7:1717,same_source_direct_diamond,1717,Mixolydian,1717,Mixolydian,L6;R7,R7;L6,2485,Harmonic Major,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:R7:1721,same_source_direct_diamond,1721,Rāga Ganavaridhi,1721,Rāga Ganavaridhi,L6;R7,R7;L6,2489,Scale 2489,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:R7:1735,same_source_direct_diamond,1735,Navaneetam,1735,Navaneetam,L6;R7,R7;L6,2503,Scale 2503,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:R7:1739,same_source_direct_diamond,1739,Rāga Sthavarajam,1739,Rāga Sthavarajam,L6;R7,R7;L6,2507,Chromatic Lydian Inverse,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:R7:1741,same_source_direct_diamond,1741,Dorian ♯4,1741,Dorian ♯4,L6;R7,R7;L6,2509,Double Harmonic Minor,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:R7:1747,same_source_direct_diamond,1747,Lydian 7♭2,1747,Lydian 7♭2,L6;R7,R7;L6,2515,Chromatic Hypolydian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:R7:1749,same_source_direct_diamond,1749,Acoustic,1749,Acoustic,L6;R7,R7;L6,2517,Lydian Harmonic Major,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:R7:1753,same_source_direct_diamond,1753,Hungarian Major,1753,Hungarian Major,L6;R7,R7;L6,2521,Scale 2521,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:R7:1763,same_source_direct_diamond,1763,Lydian 7♭2♯3,1763,Lydian 7♭2♯3,L6;R7,R7;L6,2531,Scale 2531,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:R7:1765,same_source_direct_diamond,1765,Lydian ♭7♯3,1765,Lydian ♭7♯3,L6;R7,R7;L6,2533,7-19 rooted state 2533,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:R7:1769,same_source_direct_diamond,1769,Lydian ♭7♯2♯3,1769,Lydian ♭7♯2♯3,L6;R7,R7;L6,2537,Scale 2537,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:R7:1777,same_source_direct_diamond,1777,Lydian ♭7♯3𝄪2,1777,Lydian ♭7♯3𝄪2,L6;R7,R7;L6,2545,Lydian 2♯3♭6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:351,same_source_direct_diamond,351,Infra-Alt 567,351,Infra-Alt 567,L6;L7,L7;L6,191,Ultra-Alt 67,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:607,same_source_direct_diamond,607,Infra-Alt 56,607,Infra-Alt 56,L6;L7,L7;L6,319,7-3 rooted state 319,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:671,same_source_direct_diamond,671,Infra-Alt 5,671,Infra-Alt 5,L6;L7,L7;L6,351,Infra-Alt 567,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:687,same_source_direct_diamond,687,Alt ♭♭3♭♭4♭♭5♭♭6♭♭7,687,Alt ♭♭3♭♭4♭♭5♭♭6♭♭7,L6;L7,L7;L6,367,Infra-Alt 67,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:695,same_source_direct_diamond,695,Phrygian Double-Flat,695,Phrygian Double-Flat,L6;L7,L7;L6,375,Scale 375,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:699,same_source_direct_diamond,699,Ultralocrian 5,699,Ultralocrian 5,L6;L7,L7;L6,379,Kaikian Mode II,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:701,same_source_direct_diamond,701,Alt ♮2♭♭567,701,Alt ♮2♭♭567,L6;L7,L7;L6,381,Alt ♮25♭67,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1119,same_source_direct_diamond,1119,Infra-Alt 56♭7,1119,Infra-Alt 56♭7,L6;L7,L7;L6,575,Scale 575,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1183,same_source_direct_diamond,1183,Infra-Alt 5♭7,1183,Infra-Alt 5♭7,L6;L7,L7;L6,607,Infra-Alt 56,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1199,same_source_direct_diamond,1199,Alt ♭♭3♭♭4♭♭5♭♭6,1199,Alt ♭♭3♭♭4♭♭5♭♭6,L6;L7,L7;L6,623,Infra-Alt 6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1207,same_source_direct_diamond,1207,Alt ♭♭3♭♭5♭♭6,1207,Alt ♭♭3♭♭5♭♭6,L6;L7,L7;L6,631,Infra-Alt 6♭4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1211,same_source_direct_diamond,1211,Ceiling Scale,1211,Ceiling Scale,L6;L7,L7;L6,635,Scale 635,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1213,same_source_direct_diamond,1213,Alt ♮2♭♭5♭6,1213,Alt ♮2♭♭5♭6,L6;L7,L7;L6,637,Debussy's Heptatonic,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1311,same_source_direct_diamond,1311,Alt 34♭5,1311,Alt 34♭5,L6;L7,L7;L6,671,Infra-Alt 5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1327,same_source_direct_diamond,1327,Lipsean Mode IV,1327,Lipsean Mode IV,L6;L7,L7;L6,687,Alt ♭♭3♭♭4♭♭5♭♭6♭♭7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1335,same_source_direct_diamond,1335,Elephant Scale,1335,Elephant Scale,L6;L7,L7;L6,695,Phrygian Double-Flat,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1339,same_source_direct_diamond,1339,Alt ♭♭5,1339,Alt ♭♭5,L6;L7,L7;L6,699,Ultralocrian 5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1341,same_source_direct_diamond,1341,Alt ♮2♭♭5,1341,Alt ♮2♭♭5,L6;L7,L7;L6,701,Alt ♮2♭♭567,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1359,same_source_direct_diamond,1359,"Alt double-flat 3, double-flat 4",1359,"Alt double-flat 3, double-flat 4",L6;L7,L7;L6,719,1MI & 2Δ7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1367,same_source_direct_diamond,1367,Leading Whole-Tone Inverse,1367,Leading Whole-Tone Inverse,L6;L7,L7;L6,727,Triadic Heptatonic 29,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1371,same_source_direct_diamond,1371,Superlocrian,1371,Superlocrian,L6;L7,L7;L6,731,Alternating Heptamode,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1373,same_source_direct_diamond,1373,Storian,1373,Storian,L6;L7,L7;L6,733,Superlocrian ♮2♭♭6♭♭7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1383,same_source_direct_diamond,1383,Locrian double-flat 3,1383,Locrian double-flat 3,L6;L7,L7;L6,743,Phrygian Hungarian Minor,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1387,same_source_direct_diamond,1387,Locrian,1387,Locrian,L6;L7,L7;L6,747,1sus4 & ♭3∅7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1389,same_source_direct_diamond,1389,Half-Diminished,1389,Half-Diminished,L6;L7,L7;L6,749,Locrian ♮2♭♭6♭♭7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1395,same_source_direct_diamond,1395,Locrian Dominant,1395,Locrian Dominant,L6;L7,L7;L6,755,Ionian ♭2♭5𝄫6𝄫7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1397,same_source_direct_diamond,1397,Major Locrian,1397,Major Locrian,L6;L7,L7;L6,757,Lipsean Mode II,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:1401,same_source_direct_diamond,1401,Major Locrian ♯2,1401,Major Locrian ♯2,L6;L7,L7;L6,761,Major Locrian ♯267,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2143,same_source_direct_diamond,2143,Alt ♮734♭56,2143,Alt ♮734♭56,L6;L7,L7;L6,1087,Infra-Alt 5♭76,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2207,same_source_direct_diamond,2207,7-3 rooted state 2207,2207,7-3 rooted state 2207,L6;L7,L7;L6,1119,Infra-Alt 56♭7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2223,same_source_direct_diamond,2223,Arcadian Minor,2223,Arcadian Minor,L6;L7,L7;L6,1135,Eurean Mode III,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2231,same_source_direct_diamond,2231,Arcadian,2231,Arcadian,L6;L7,L7;L6,1143,Scale 1143,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2235,same_source_direct_diamond,2235,Exotic Minor,2235,Exotic Minor,L6;L7,L7;L6,1147,Alt double-flat 5 / flat–double-flat 6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2237,same_source_direct_diamond,2237,Alt ♮27♭♭56,2237,Alt ♮27♭♭56,L6;L7,L7;L6,1149,Alt ♮25♭6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2335,same_source_direct_diamond,2335,7-3 rooted state 2335,2335,7-3 rooted state 2335,L6;L7,L7;L6,1183,Infra-Alt 5♭7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2351,same_source_direct_diamond,2351,Alt ♮7345,2351,Alt ♮7345,L6;L7,L7;L6,1199,Alt ♭♭3♭♭4♭♭5♭♭6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2359,same_source_direct_diamond,2359,Unorthodox Minor,2359,Unorthodox Minor,L6;L7,L7;L6,1207,Alt ♭♭3♭♭5♭♭6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2363,same_source_direct_diamond,2363,Unorthodox,2363,Unorthodox,L6;L7,L7;L6,1211,Ceiling Scale,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2365,same_source_direct_diamond,2365,Alt ♮27𝄫5,2365,Alt ♮27𝄫5,L6;L7,L7;L6,1213,Alt ♮2♭♭5♭6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2383,same_source_direct_diamond,2383,Alt ♮734,2383,Alt ♮734,L6;L7,L7;L6,1231,7-Z18 rooted state 1231,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2391,same_source_direct_diamond,2391,Phlegmatic,2391,Phlegmatic,L6;L7,L7;L6,1239,Alt 𝄫3𝄫6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2395,same_source_direct_diamond,2395,Alt ♮7,2395,Alt ♮7,L6;L7,L7;L6,1243,Alt 6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2397,same_source_direct_diamond,2397,Eccentric,2397,Eccentric,L6;L7,L7;L6,1245,Alt ♮26,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2407,same_source_direct_diamond,2407,7-19 rooted state 2407,2407,7-19 rooted state 2407,L6;L7,L7;L6,1255,Chromatic Mixolydian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2411,same_source_direct_diamond,2411,Locrian ♮7,2411,Locrian ♮7,L6;L7,L7;L6,1259,Blues Phrygian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2413,same_source_direct_diamond,2413,Harmonic Minor ♭5,2413,Harmonic Minor ♭5,L6;L7,L7;L6,1261,Modified Blues,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2419,same_source_direct_diamond,2419,Rāga Suddha Pancama,2419,Rāga Suddha Pancama,L6;L7,L7;L6,1267,7-19 rooted state 1267,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2421,same_source_direct_diamond,2421,Harmonic Major ♭5,2421,Harmonic Major ♭5,L6;L7,L7;L6,1269,Major Locrian ♭♭6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2425,same_source_direct_diamond,2425,Scale 2425,2425,Scale 2425,L6;L7,L7;L6,1273,Tanarupi V,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2591,same_source_direct_diamond,2591,Quixotic,2591,Quixotic,L6;L7,L7;L6,1311,Alt 34♭5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2607,same_source_direct_diamond,2607,Alt ♮67345,2607,Alt ♮67345,L6;L7,L7;L6,1327,Lipsean Mode IV,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2615,same_source_direct_diamond,2615,Alt ♮67♭♭35,2615,Alt ♮67♭♭35,L6;L7,L7;L6,1335,Elephant Scale,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2619,same_source_direct_diamond,2619,Alt ♮675,2619,Alt ♮675,L6;L7,L7;L6,1339,Alt ♭♭5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2621,same_source_direct_diamond,2621,Euphoric,2621,Euphoric,L6;L7,L7;L6,1341,Alt ♮2♭♭5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2639,same_source_direct_diamond,2639,Alt ♮6734,2639,Alt ♮6734,L6;L7,L7;L6,1359,"Alt double-flat 3, double-flat 4",true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2647,same_source_direct_diamond,2647,Bohemian,2647,Bohemian,L6;L7,L7;L6,1367,Leading Whole-Tone Inverse,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2651,same_source_direct_diamond,2651,7-25 rooted state 2651,2651,7-25 rooted state 2651,L6;L7,L7;L6,1371,Superlocrian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2653,same_source_direct_diamond,2653,Nomadic,2653,Nomadic,L6;L7,L7;L6,1373,Storian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2663,same_source_direct_diamond,2663,7-Z18 rooted state 2663,2663,7-Z18 rooted state 2663,L6;L7,L7;L6,1383,Locrian double-flat 3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2667,same_source_direct_diamond,2667,Neapolitan Major ♭5,2667,Neapolitan Major ♭5,L6;L7,L7;L6,1387,Locrian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2669,same_source_direct_diamond,2669,Jeths' Mode,2669,Jeths' Mode,L6;L7,L7;L6,1389,Half-Diminished,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2675,same_source_direct_diamond,2675,Chromatic Lydian,2675,Chromatic Lydian,L6;L7,L7;L6,1395,Locrian Dominant,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2677,same_source_direct_diamond,2677,Ionian ♭5,2677,Ionian ♭5,L6;L7,L7;L6,1397,Major Locrian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2681,same_source_direct_diamond,2681,Scale 2681,2681,Scale 2681,L6;L7,L7;L6,1401,Major Locrian ♯2,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2703,same_source_direct_diamond,2703,Erratic Minor,2703,Erratic Minor,L6;L7,L7;L6,1423,Alt ♮5♭♭3♭4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2711,same_source_direct_diamond,2711,Erratic,2711,Erratic,L6;L7,L7;L6,1431,Astrocyte,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2715,same_source_direct_diamond,2715,Neapolitan Major ♭4,2715,Neapolitan Major ♭4,L6;L7,L7;L6,1435,Maqam Saba Zamzam,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2717,same_source_direct_diamond,2717,Melodic ♭4,2717,Melodic ♭4,L6;L7,L7;L6,1437,Sabach,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2727,same_source_direct_diamond,2727,Rāga Manoranjani,2727,Rāga Manoranjani,L6;L7,L7;L6,1447,Rāga Phenadyuti,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2731,same_source_direct_diamond,2731,Neapolitan Major,2731,Neapolitan Major,L6;L7,L7;L6,1451,Phrygian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2733,same_source_direct_diamond,2733,Melodic Minor,2733,Melodic Minor,L6;L7,L7;L6,1453,Aeolian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2739,same_source_direct_diamond,2739,Rāga Supradhipam,2739,Rāga Supradhipam,L6;L7,L7;L6,1459,Phrygian Dominant,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2741,same_source_direct_diamond,2741,Ionian,2741,Ionian,L6;L7,L7;L6,1461,Mixolydian ♭6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2745,same_source_direct_diamond,2745,Rāga Sailadesakshi,2745,Rāga Sailadesakshi,L6;L7,L7;L6,1465,Rāga Cudamani,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2759,same_source_direct_diamond,2759,Lydian ♭2♭♭3,2759,Lydian ♭2♭♭3,L6;L7,L7;L6,1479,Mela Jalarnava,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2763,same_source_direct_diamond,2763,Rāga Sauviram,2763,Rāga Sauviram,L6;L7,L7;L6,1483,Mela Bhavapriya,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2765,same_source_direct_diamond,2765,Lydian Diminished,2765,Lydian Diminished,L6;L7,L7;L6,1485,Mela Sanmukhapriya,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2771,same_source_direct_diamond,2771,Mela Gamanasrama,2771,Mela Gamanasrama,L6;L7,L7;L6,1491,Namanarayani,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2773,same_source_direct_diamond,2773,Lydian,2773,Lydian,L6;L7,L7;L6,1493,Lydian Minor,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2777,same_source_direct_diamond,2777,Aeolian Harmonic,2777,Aeolian Harmonic,L6;L7,L7;L6,1497,Jyoti Swarupini,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2787,same_source_direct_diamond,2787,Lydian ♭2♯3,2787,Lydian ♭2♯3,L6;L7,L7;L6,1507,Lydian ♭7♭2♭6♯3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2789,same_source_direct_diamond,2789,Lydian ♯3,2789,Lydian ♯3,L6;L7,L7;L6,1509,Lydian Minor ♯3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2793,same_source_direct_diamond,2793,1sus4 & 7⁷,2793,1sus4 & 7⁷,L6;L7,L7;L6,1513,Lydian ♭7♭6♯2♯3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:L6:L7:2801,same_source_direct_diamond,2801,Rāga Hindolita,2801,Rāga Hindolita,L6;L7,L7;L6,1521,Lydian 7♭6♯32,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:191,same_source_direct_diamond,191,Ultra-Alt 67,191,Ultra-Alt 67,R7;L7,L7;R7,191,Ultra-Alt 67,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:319,same_source_direct_diamond,319,7-3 rooted state 319,319,7-3 rooted state 319,R7;L7,L7;R7,319,7-3 rooted state 319,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:351,same_source_direct_diamond,351,Infra-Alt 567,351,Infra-Alt 567,R7;L7,L7;R7,351,Infra-Alt 567,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:367,same_source_direct_diamond,367,Infra-Alt 67,367,Infra-Alt 67,R7;L7,L7;R7,367,Infra-Alt 67,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:375,same_source_direct_diamond,375,Scale 375,375,Scale 375,R7;L7,L7;R7,375,Scale 375,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:379,same_source_direct_diamond,379,Kaikian Mode II,379,Kaikian Mode II,R7;L7,L7;R7,379,Kaikian Mode II,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:381,same_source_direct_diamond,381,Alt ♮25♭67,381,Alt ♮25♭67,R7;L7,L7;R7,381,Alt ♮25♭67,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:575,same_source_direct_diamond,575,Scale 575,575,Scale 575,R7;L7,L7;R7,575,Scale 575,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:607,same_source_direct_diamond,607,Infra-Alt 56,607,Infra-Alt 56,R7;L7,L7;R7,607,Infra-Alt 56,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:623,same_source_direct_diamond,623,Infra-Alt 6,623,Infra-Alt 6,R7;L7,L7;R7,623,Infra-Alt 6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:631,same_source_direct_diamond,631,Infra-Alt 6♭4,631,Infra-Alt 6♭4,R7;L7,L7;R7,631,Infra-Alt 6♭4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:635,same_source_direct_diamond,635,Scale 635,635,Scale 635,R7;L7,L7;R7,635,Scale 635,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:637,same_source_direct_diamond,637,Debussy's Heptatonic,637,Debussy's Heptatonic,R7;L7,L7;R7,637,Debussy's Heptatonic,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:671,same_source_direct_diamond,671,Infra-Alt 5,671,Infra-Alt 5,R7;L7,L7;R7,671,Infra-Alt 5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:687,same_source_direct_diamond,687,Alt ♭♭3♭♭4♭♭5♭♭6♭♭7,687,Alt ♭♭3♭♭4♭♭5♭♭6♭♭7,R7;L7,L7;R7,687,Alt ♭♭3♭♭4♭♭5♭♭6♭♭7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:695,same_source_direct_diamond,695,Phrygian Double-Flat,695,Phrygian Double-Flat,R7;L7,L7;R7,695,Phrygian Double-Flat,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:699,same_source_direct_diamond,699,Ultralocrian 5,699,Ultralocrian 5,R7;L7,L7;R7,699,Ultralocrian 5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:701,same_source_direct_diamond,701,Alt ♮2♭♭567,701,Alt ♮2♭♭567,R7;L7,L7;R7,701,Alt ♮2♭♭567,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:719,same_source_direct_diamond,719,1MI & 2Δ7,719,1MI & 2Δ7,R7;L7,L7;R7,719,1MI & 2Δ7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:727,same_source_direct_diamond,727,Triadic Heptatonic 29,727,Triadic Heptatonic 29,R7;L7,L7;R7,727,Triadic Heptatonic 29,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:731,same_source_direct_diamond,731,Alternating Heptamode,731,Alternating Heptamode,R7;L7,L7;R7,731,Alternating Heptamode,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:733,same_source_direct_diamond,733,Superlocrian ♮2♭♭6♭♭7,733,Superlocrian ♮2♭♭6♭♭7,R7;L7,L7;R7,733,Superlocrian ♮2♭♭6♭♭7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:743,same_source_direct_diamond,743,Phrygian Hungarian Minor,743,Phrygian Hungarian Minor,R7;L7,L7;R7,743,Phrygian Hungarian Minor,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R7:L7:747,same_source_direct_diamond,747,1sus4 & ♭3∅7,747,1sus4 & ♭3∅7,R7;L7,L7;R7,747,1sus4 & ♭3∅7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
